archivo_descargado,ruta_archivo,id,url,Sede,Genero,tecnica_grupo,Tecnica,Estado,Municipio,status,error_msg
104-Tijuana-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/104-Tijuana-Telar_de_cintura.jpg,104-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520012/attachments/attPu7TnpnmmQpJkcezF3caX/,Tijuana,mujer,Telar de cintura,Telar de cintura,Puebla,Zacatlán,ok,NA
105-Tijuana-Cadeneta_o_cadenilla.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/105-Tijuana-Cadeneta_o_cadenilla.jpg,105-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520045/attachments/att4fbdQbSWmDNj2PZir4H2X/,Tijuana,mujer,Bordado a mano,Cadeneta o cadenilla,Oaxaca,Santiago Pinotepa Nacional,ok,NA
106-Tijuana-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/106-Tijuana-Punto_de_Cruz.jpg,106-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520111/attachments/attkByNjQ9Lr6Hd52peY9Rz2/,Tijuana,mujer,Bordado a mano,Punto de Cruz,Durango,Mezquital,ok,NA
107-Tijuana-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/107-Tijuana-Punto_de_Cruz.jpg,107-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520430/attachments/attpwktskdWYM7t8PA3yyEu4/,Tijuana,mujer,Bordado a mano,Punto de Cruz,Oaxaca,San Felipe Usila,ok,NA
108-Tijuana-Cadeneta_o_cadenilla.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/108-Tijuana-Cadeneta_o_cadenilla.jpg,108-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520497/attachments/att94VxwswSdKCguAh6G7KaL/,Tijuana,mujer,Bordado a mano,Cadeneta o cadenilla,Oaxaca,San Juan Guichicovi,ok,NA
109-Tijuana-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/109-Tijuana-Punto_de_Cruz.jpg,109-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520646/attachments/attnWxkA3B9voWusmi6cSy3N/,Tijuana,mujer,Bordado a mano,Punto de Cruz,Querétaro,Amealco de Bonfil,ok,NA
110-Tijuana-Telar_de_pedal.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/110-Tijuana-Telar_de_pedal.jpg,110-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520676/attachments/attWdZNeGcFRGUyEg8udMuDJ/,Tijuana,hombre,Telar de pedal,Telar de pedal,Oaxaca,Oaxaca de Juárez,ok,NA
111-Tijuana-Punto_atrás.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/111-Tijuana-Punto_atrás.jpg,111-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520731/attachments/attAcPc5kWYBtNgD3w6wfnQG/,Tijuana,mujer,Bordado a mano,Punto atrás,Oaxaca,San Bartolomé Ayautla,ok,NA
112-Tijuana-Relleno.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/112-Tijuana-Relleno.jpg,112-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520731/attachments/attAcPc5kWYBtNgD3w6wfnQG/,Tijuana,mujer,Bordado a mano,Relleno,Oaxaca,San Bartolomé Ayautla,ok,NA
113-Tijuana-Hilván.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/113-Tijuana-Hilván.jpg,113-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520731/attachments/attAcPc5kWYBtNgD3w6wfnQG/,Tijuana,mujer,Bordado a mano,Hilván,Oaxaca,San Bartolomé Ayautla,ok,NA
114-Tijuana-Brocado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/114-Tijuana-Brocado.jpg,114-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520785/attachments/attyzQzaommRmzumFEnheruY/,Tijuana,mujer,Telar de pedal,Brocado,Oaxaca,San Juan Colorado,ok,NA
117-Tijuana-Hilván.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/117-Tijuana-Hilván.jpg,117-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520936/attachments/attdX8j2JazKihFEyWZuZ9BE/,Tijuana,mujer,Bordado a mano,Hilván,México,Villa de Allende,ok,NA
037-CDMX-Pepenado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/037-CDMX-Pepenado.jpg,037-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332192/attachments/attjVTFdaPyB3TYFBKGjaWyB/,CDMX,hombre,NA,Pepenado,Puebla,Cuetzalan del Progreso,ok,NA
118-Tijuana-Pepenado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/118-Tijuana-Pepenado.jpg,118-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604520936/attachments/attdX8j2JazKihFEyWZuZ9BE/,Tijuana,mujer,Bordado a mano,Pepenado,México,Villa de Allende,ok,NA
119-Tijuana-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/119-Tijuana-Telar_de_cintura.jpg,119-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604521013/attachments/attHQDrYS3c3Suhk8i3ogyBd/,Tijuana,mujer,Telar de cintura,Telar de cintura,Chiapas,Venustiano Carranza,ok,NA
120-Tijuana-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/120-Tijuana-Telar_de_cintura.jpg,120-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604521083/attachments/att7w7dz4NNH22HwgGjbytj9/,Tijuana,mujer,Telar de cintura,Telar de cintura,Chiapas,Oxchuc,ok,NA
123-Tijuana-Telar_de_pedal.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/123-Tijuana-Telar_de_pedal.jpg,123-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604522620/attachments/attWF5EhRi7C7D8bxvGKsnYM/,Tijuana,NA,Telar de pedal,Telar de pedal,NA,NA,ok,NA
124-Tijuana-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/124-Tijuana-Telar_de_cintura.jpg,124-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604522656/attachments/attskpcFRoEa8Rg59FGFDDLW/,Tijuana,mujer,Telar de cintura,Telar de cintura,Oaxaca,San Pedro Amuzgos,ok,NA
009-CDMX-Bordado_mazahua.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/009-CDMX-Bordado_mazahua.jpg,009-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617325156/attachments/attKYF66v3LTBqNDW2gA2QJT/,CDMX,mujer,NA,Bordado mazahua,México,Ixtlahuaca,ok,NA
010-CDMX-Costilla_de_ratón.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/010-CDMX-Costilla_de_ratón.jpg,010-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617326528/attachments/att3dqhvdwAJYVqpP4b3qWmz/,CDMX,mujer,NA,Costilla de ratón,Sonora,Yécora,ok,NA
125-Tijuana-Relleno.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/125-Tijuana-Relleno.jpg,125-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604525776/attachments/att6AWMjTLvhg2eaQLgr6NmW/,Tijuana,hombre,Bordado a mano,Relleno,Oaxaca,San Bartolomé Ayautla,ok,NA
126-Tijuana-Punto_atrás.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/126-Tijuana-Punto_atrás.jpg,126-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604525776/attachments/att6AWMjTLvhg2eaQLgr6NmW/,Tijuana,hombre,Bordado a mano,Punto atrás,Oaxaca,San Bartolomé Ayautla,ok,NA
127-Tijuana-Hilván.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/127-Tijuana-Hilván.jpg,127-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604525776/attachments/att6AWMjTLvhg2eaQLgr6NmW/,Tijuana,hombre,Bordado a mano,Hilván,Oaxaca,San Bartolomé Ayautla,ok,NA
128-Tijuana-Cadeneta_o_cadenilla.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/128-Tijuana-Cadeneta_o_cadenilla.jpg,128-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604528760/attachments/attVRds3ajZykS5LigwgXy3B/,Tijuana,mujer,NA,Cadeneta o cadenilla,Oaxaca,Santiago Pinotepa Nacional,ok,NA
129-Tijuana-Cadeneta_o_cadenilla.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/129-Tijuana-Cadeneta_o_cadenilla.jpg,129-Tijuana,https://kf.kobotoolbox.org/api/v2/assets/aUw72KrDA2sRGCi7GuKuXD/data/604538719/attachments/attajX8q2H8HZpWNcWssxajh/,Tijuana,mujer,NA,Cadeneta o cadenilla,Oaxaca,Santiago Pinotepa Nacional,ok,NA
003-CDMX-Contabilidad_y_vuelta_por_hilo.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/003-CDMX-Contabilidad_y_vuelta_por_hilo.jpg,003-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617320899/attachments/attNxg8koDMmwF2bahShac5h/,CDMX,mujer,NA,Contabilidad y vuelta por hilo,Puebla,Tlaola,ok,NA
005-CDMX-Apliqué.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/005-CDMX-Apliqué.jpg,005-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617322848/attachments/attU7MmC9Qmya8Hu7Vz4tFX5/,CDMX,mujer,NA,Apliqué,Chihuahua,Bocoyna,ok,NA
006-CDMX-Bordado_de_manta.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/006-CDMX-Bordado_de_manta.jpg,006-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617323478/attachments/attkGSxTegZFSAqT3bw2hs5k/,CDMX,mujer,NA,Bordado de manta,Chiapas,Chamula,ok,NA
007-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/007-CDMX-Telar_de_cintura.jpg,007-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617324442/attachments/attJVZixEhXg3fVdg34rHDku/,CDMX,mujer,NA,Telar de cintura,Guerrero,Tlacoachistlahuaca,ok,NA
011-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/011-CDMX-Telar_de_cintura.jpg,011-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617326650/attachments/attaEfXGGC3UuZNyXgBSeegE/,CDMX,hombre,NA,Telar de cintura,Michoacán de Ocampo,Pátzcuaro,ok,NA
013-CDMX-Brocado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/013-CDMX-Brocado.jpg,013-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617326780/attachments/attdcnLSqaQMDCE6UYna39hr/,CDMX,mujer,NA,Brocado,Guerrero,Xochistlahuaca,ok,NA
014-CDMX-Jaspeado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/014-CDMX-Jaspeado.jpg,014-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617326892/attachments/attfyNA5ajQdMs2akruUaYbW/,CDMX,hombre,NA,Jaspeado,México,Tenancingo,ok,NA
015-CDMX-Telar_de_pedal.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/015-CDMX-Telar_de_pedal.jpg,015-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617326901/attachments/attoFtjcFBux9rW8ucSvbXhp/,CDMX,hombre,NA,Telar de pedal,Zacatecas,Villa García,ok,NA
016-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/016-CDMX-Telar_de_cintura.jpg,016-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617327386/attachments/attLwKjEZYuQ8K5W2N2JyFE5/,CDMX,mujer,NA,Telar de cintura,Michoacán de Ocampo,Paracho,ok,NA
017-CDMX-Trama_suplementaria.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/017-CDMX-Trama_suplementaria.jpg,017-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617327822/attachments/attadFvot2ZQP3dYUAp95AzQ/,CDMX,hombre,NA,Trama suplementaria,Chiapas,Venustiano Carranza,ok,NA
018-CDMX-Confección_de_traje_tradicional_de_la_sierra_Tarahumara_Chihuahua.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/018-CDMX-Confección_de_traje_tradicional_de_la_sierra_Tarahumara_Chihuahua.jpg,018-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328040/attachments/atth4yLFr9UDHf4rFqs2Cf7U/,CDMX,mujer,NA,Confección de traje tradicional de la sierra Tarahumara Chihuahua,Chihuahua,Bocoyna,ok,NA
019-CDMX-Relleno.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/019-CDMX-Relleno.jpg,019-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328064/attachments/attYMr8ZALF2RsGBm53VS3hn/,CDMX,mujer,NA,Relleno,Yucatán,Tekit,ok,NA
020-CDMX-Media_puntada.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/020-CDMX-Media_puntada.jpg,020-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328156/attachments/attQSKsr452Xq6QunSAJWE5R/,CDMX,mujer,NA,Media puntada,Puebla,Hueyapan,ok,NA
022-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/022-CDMX-Telar_de_cintura.jpg,022-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328835/attachments/attCHKJ3P2nk4nqjjyzSoSZa/,CDMX,mujer,NA,Telar de cintura,Michoacán de Ocampo,Pátzcuaro,ok,NA
023-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/023-CDMX-Telar_de_cintura.jpg,023-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617328837/attachments/attJx4QdKcngZNY6qeyjA32i/,CDMX,hombre,NA,Telar de cintura,Chiapas,Larráinzar,ok,NA
024-CDMX-Deshilado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/024-CDMX-Deshilado.jpg,024-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329207/attachments/attdRzJh3iK4maN9UZxLvYhS/,CDMX,mujer,NA,Deshilado,Oaxaca,San José del Progreso,ok,NA
025-CDMX-Piquitos.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/025-CDMX-Piquitos.jpg,025-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329260/attachments/attc4mvNj9CR7a8KN2t78A8k/,CDMX,mujer,NA,Piquitos,Chiapas,Las Margaritas,ok,NA
033-CDMX-Suéter_de_lana.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/033-CDMX-Suéter_de_lana.jpg,033-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617330251/attachments/attU7W2atwm7wFPe4ZpYNWLk/,CDMX,hombre,NA,Suéter de lana,Chiapas,Chamula,ok,NA
032-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/032-CDMX-Telar_de_cintura.jpg,032-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617330050/attachments/attmwufq2QkxEVdZaZ4pPZ6p/,CDMX,mujer,NA,Telar de cintura,Guerrero,Ometepec,ok,NA
026-CDMX-Trencilla_Mazahua.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/026-CDMX-Trencilla_Mazahua.jpg,026-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329304/attachments/attyLH3zkbjF224XkfZNQRTb/,CDMX,mujer,NA,Trencilla Mazahua,México,San Felipe del Progreso,ok,NA
027-CDMX-Cadeneta_o_cadenilla.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/027-CDMX-Cadeneta_o_cadenilla.jpg,027-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329344/attachments/attdubLz8hXJtN3fMvaFtmQS/,CDMX,mujer,NA,Cadeneta o cadenilla,Oaxaca,Santiago Pinotepa Nacional,ok,NA
028-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/028-CDMX-Telar_de_cintura.jpg,028-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329406/attachments/attKSpqpXSM9SceGyrRXf6Jf/,CDMX,mujer,NA,Telar de cintura,Michoacán de Ocampo,Pátzcuaro,ok,NA
029-CDMX-Lomillo.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/029-CDMX-Lomillo.jpg,029-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329802/attachments/attZHZq6eRFj7EhK8vhXkLpz/,CDMX,hombre,NA,Lomillo,Oaxaca,Huautla de Jiménez,ok,NA
030-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/030-CDMX-Telar_de_cintura.jpg,030-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329921/attachments/att4TABq3ZiiRQv4LNodVLvN/,CDMX,hombre,NA,Telar de cintura,Oaxaca,San Pablo Villa de Mitla,ok,NA
031-CDMX-Bordado_libre_en_maquina_de_pedal.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/031-CDMX-Bordado_libre_en_maquina_de_pedal.jpg,031-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617329948/attachments/attQgvvrLJJ4VaU5R3uA5HZ4/,CDMX,hombre,NA,Bordado libre en maquina de pedal,Yucatán,Izamal,ok,NA
034-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/034-CDMX-Telar_de_cintura.jpg,034-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617331080/attachments/attqyVvp8sqC8Gg6b9ky9mHZ/,CDMX,mujer,NA,Telar de cintura,Michoacán de Ocampo,Uruapan,ok,NA
038-CDMX-Hilván.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/038-CDMX-Hilván.jpg,038-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332192/attachments/attjVTFdaPyB3TYFBKGjaWyB/,CDMX,hombre,Bordado a mano,Hilván,Puebla,Cuetzalan del Progreso,ok,NA
039-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/039-CDMX-Telar_de_cintura.jpg,039-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332192/attachments/attjVTFdaPyB3TYFBKGjaWyB/,CDMX,hombre,NA,Telar de cintura,Puebla,Cuetzalan del Progreso,ok,NA
040-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/040-CDMX-Telar_de_cintura.jpg,040-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332195/attachments/attKfCGyMEzdh3swvJkECmsh/,CDMX,hombre,NA,Telar de cintura,Oaxaca,San Juan Colorado,ok,NA
041-CDMX-Tinte_natural_y_tejido.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/041-CDMX-Tinte_natural_y_tejido.jpg,041-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332924/attachments/attuEM3nVrL6ExRezVYm9NAn/,CDMX,hombre,NA,Tinte natural y tejido,Veracruz de Ignacio de la Llave,Tantoyuca,ok,NA
042-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/042-CDMX-Telar_de_cintura.jpg,042-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617332966/attachments/attGb5jW7BhYVE8EVbeS8nhH/,CDMX,hombre,NA,Telar de cintura,Oaxaca,San Pedro Cajonos,ok,NA
043-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/043-CDMX-Telar_de_cintura.jpg,043-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617333477/attachments/att5akgbXafteKhpoWGCWH38/,CDMX,mujer,NA,Telar de cintura,Michoacán de Ocampo,Paracho,ok,NA
044-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/044-CDMX-Telar_de_cintura.jpg,044-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617333526/attachments/attRNeTwcs5aA7xDB4fC7AXN/,CDMX,mujer,NA,Telar de cintura,Guerrero,Xochistlahuaca,ok,NA
045-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/045-CDMX-Telar_de_cintura.jpg,045-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617333772/attachments/atthaoNQESex6kLcgL8jPbFU/,CDMX,mujer,NA,Telar de cintura,Chiapas,Tenejapa,ok,NA
046-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/046-CDMX-Telar_de_cintura.jpg,046-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617334037/attachments/attTbesnPuyJrW269utmSUpZ/,CDMX,mujer,NA,Telar de cintura,Puebla,NA,ok,NA
047-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/047-CDMX-Telar_de_cintura.jpg,047-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617334210/attachments/attoNgwrwiSTsdFFqS5o25mn/,CDMX,hombre,NA,Telar de cintura,Oaxaca,Santa María Tlahuitoltepec,ok,NA
